length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,submit_email,sfh,iframe,popup_window,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.171052632,0,0,0,0,1,0,3,1,0,0,0,1,0,7,3,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
44,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,5,12,12,10,7.5,7.5,7.5,0,0,0,0,0,0,0,0.4,0,0.133333333,0,0,0,0,0,0,0,0,1,1,0
41,15,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.024390244,0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,2,3,2,7,7,7,4.166666667,5,3.75,0,0,0,0,0,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0
36,14,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,3,7,3,9,7,9,6.333333333,7,6,0,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0,0,0,0,0,1,1,1
40,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,3,3,12,12,7,6.25,7.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
87,23,0,2,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4,1,5,1,13,13,9,5.333333333,9,4.6,0,1,0,0,0,2,0,0.025,0,0,0,0,0,0,0,0,0,0,1,1,0
34,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,9,9,8,9,6.666666667,5.5,9,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,3,3,3,4,6,6,4,4.333333333,4.5,4,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,1,1,0
100,28,0,2,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,12,1,3,10,3,13,13,10,6.5,11.5,5.5,0,0,0,0,0,1,0,0.060606061,0,0,0,0,0,0,0,0,0,0,1,0,0
82,22,0,2,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.036585366,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,5,5,6,12,12,9,7.75,8.5,7.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
50,23,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,4,3,3,3,15,15,11,7,9,5.666666667,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,1,0,0
81,14,0,4,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10,4,3,3,3,11,3,11,5.8,3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,8,8,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,25,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.272727273,0.36,0,0,0,0,0,3,0,0,0,0,0,0,3,1,2,2,0,11,11,0,6.333333333,6.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
55,30,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,5,4,2,3,2,23,23,8,7.8,13,4.333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
58,18,0,2,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,6,0,3,14,3,14,14,7,6.833333333,14,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
33,12,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,3,2,3,2,5,5,4,3.6,4,3.333333333,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0
31,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,0,0.166666667,0,0.25,0,0,0,0,0,0,0,0,1,0,0
31,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.193548387,0.333333333,0,0,0,0,1,2,0,0,0,0,1,0,3,1,5,6,5,7,7,5,6,6.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
122,18,0,2,0,0,0,0,0,0,13,0,0,5,0,1,0,0,0,0,1,2,0,0,0,0.049180328,0,0,0,1,0,0,2,0,0,0,0,0,0,18,3,3,3,4,10,10,8,5.166666667,6.5,5,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0
72,19,0,4,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,9,3,1,3,1,10,9,10,5.666666667,6,5.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,1,0,0.166666667,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0
39,16,0,3,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0.128205128,0,0,0,0,0,0,3,0,0,0,0,1,0,5,1,3,5,3,6,6,6,4.8,5.5,4.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37,28,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
32,11,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,7,4,7,7,7,6,7,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
42,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,6,10,10,9,7,6.5,7.5,0,0,0,0,0,0,0,0.379310345,0,0,0,0,0,0,0,0,0,0,0,1,0
53,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.018867925,0,0,0,0,0,0,2,0,0,0,0,1,0,6,6,3,3,3,13,13,7,6.166666667,8,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,0,0.107142857,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0
98,24,0,7,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0.010204082,0,0,0,1,0,0,3,0,0,1,0,1,0,10,4,3,5,3,18,7,18,7.7,6,8.428571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4,3,3,3,3,12,12,4,5.5,7.5,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
39,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,4,3,3,3,4,11,11,6,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,13,1,3,1,0,1,1,0,2,1,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.112244898,0,0,0,0,0,0,3,1,0,0,0,1,0,15,5,2,3,2,15,6,15,4.733333333,4.5,4.769230769,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,14,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,4,1,3,1,6,6,4,3.333333333,4.5,2.75,0,0,0,0,0,2,0,0.03125,0,0.09375,0,0,0,0,0,0,0,0,0,0,0
27,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,1,0
115,18,1,3,0,0,0,0,0,0,2,0,0,12,0,1,0,0,0,0,1,0,0,0,1,0.069565217,0,0,0,1,0,0,3,0,0,0,0,1,0,15,4,3,3,3,10,9,10,5.933333333,6,5.923076923,4,0,0,0,0,5,0,0.0625,0,0,0,0,0,0,0,0,0,0,1,0,1
204,20,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.137254902,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,2,2,6,167,14,167,47.25,8,86.5,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,1,1,1
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,3,0,0.081081081,0,0.108108108,0,0,0,0,0,0,0,0,0,1,0
27,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,25,0,2,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,11,5,3,3,3,17,17,12,7.272727273,10,6.666666667,0,0,0,0,0,1,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,1
31,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,9,9,0,10,10,0,9.5,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,20,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,1,3,1,12,12,4,4.4,7.5,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
126,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.198412698,0,0,0,0,1,0,3,1,0,0,0,0,0,12,3,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
39,24,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,6,16,16,6,8.333333333,9.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,10,10,10,6.5,6,7,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,1,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,2,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0
79,21,0,2,2,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,1,0.101265823,0,0,0,0,0,0,2,0,0,0,0,1,0,7,5,2,3,2,19,13,19,8.857142857,8,9.2,0,0,0,0,0,0,0,0.083333333,0,0.083333333,0,0,0,0,0,0,0,0,1,0,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,2,7,7,0,8,8,0,7.5,7.5,0,0,1,0,0,0,3,0,0.047619048,0,0,0,0,0,0,0,0,0,0,1,0,1
166,11,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.144578313,0,0,0,0,0,0,2,0,0,0,0,1,0,4,2,2,2,6,139,5,139,38,3.5,72.5,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,1,1,1
83,21,0,7,0,0,1,2,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.144578313,0,0,0,0,0,0,3,0,0,0,0,0,0,15,2,1,3,1,9,9,8,3.866666667,5,3.583333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,6,6,0,7,7,0,6.5,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
73,17,1,1,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.095890411,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,2,13,2,13,13,10,6.875,13,6,0,1,0,0,0,2,0,0.035714286,0,0,0,0,0,0,0,0,0,0,1,1,0
299,31,1,15,2,0,1,11,0,6,0,0,0,7,0,1,0,11,0,0,1,0,0,0,1,0.173913043,0,0,0,0,0,0,3,1,0,0,0,0,0,36,8,1,3,1,20,20,17,6.944444444,8.666666667,6.787878788,3,0,0,0,0,1,0,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
34,25,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,1,0,0,0,0.058823529,1,0,0,0,0,0,0,0,1,1,0
76,29,0,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.026315789,0.068965517,0,0,1,0,0,3,0,0,0,0,0,0,9,1,2,8,2,16,16,10,6.222222222,12,4.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
50,42,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,6,6,0,14,14,0,8.75,8.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
75,8,0,2,1,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,10,2,2,5,2,9,5,9,5.6,5,5.666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
93,20,1,3,1,0,0,0,0,0,5,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.107526882,0,0,0,0,0,0,3,1,0,0,0,0,0,13,4,1,3,1,12,12,7,5.307692308,7.5,4.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
65,16,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.092307692,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,2,3,2,8,8,8,4.5,5.5,4.25,0,0,0,0,0,3,0,0.494382022,0,0.466292135,0,0,0,0,0,0,0,0,1,0,0
210,18,1,2,0,0,1,2,0,3,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.380952381,0,0,0,0,0,0,2,0,0,0,0,0,0,13,14,2,14,2,64,14,64,14.30769231,14,14.33333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71,17,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.211267606,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,1,2,1,24,10,24,7.571428571,6,8.2,0,0,0,0,0,2,0,0.074766355,0,0,0,0,0,0,0,0,0,0,1,1,0
48,7,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.083333333,0.142857143,0,0,0,0,0,1,0,1,0,0,1,0,3,2,1,4,1,30,4,30,11.66666667,4,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,1,3,1,12,12,8,5.5,7.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
33,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,3,9,9,4,4.5,5.5,3.5,0,1,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,1,1,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,1,0,0.066666667,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0
159,14,1,2,0,0,1,1,0,2,0,0,0,8,0,1,0,1,0,0,0,0,0,0,1,0.270440252,0,0,0,0,0,0,2,0,0,0,0,1,0,12,4,3,10,3,40,10,40,11.41666667,10,11.54545455,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
48,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,4,11,11,8,6.4,7,6,0,0,0,0,0,2,0,0.071428571,0,0.107142857,0,0,0,0,0,0,0,0,1,1,0
27,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,2,3,2,8,8,2,4.333333333,5.5,2,0,0,0,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,1,0
81,18,0,7,0,0,0,0,0,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.024691358,0,0,0,1,0,0,3,0,0,0,0,1,0,14,0,1,3,1,8,8,8,3.928571429,5.5,3.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
77,16,0,2,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.038961039,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,1,5,1,28,6,28,7.25,5.5,7.833333333,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,34,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,21,21,0,14.5,14.5,0,0,1,0,0,0,0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
123,16,0,2,3,0,1,2,0,3,0,0,6,4,0,1,0,0,0,0,0,0,0,0,1,0.06504065,0,0,0,0,0,0,2,0,0,0,0,1,0,19,4,1,5,1,38,6,38,4.947368421,5.5,4.882352941,0,1,0,0,0,1,0,0.03030303,0,0.060606061,0,0,0,0,0,0,0,0,0,1,0
25,16,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,13,0,13,13,0,13,13,0,0,0,0,0,0,0,0,0.615384615,0,0.230769231,0,0,0,0,0,0,0,0,1,0,0
40,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,5,4.8,5.5,4.333333333,0,1,0,0,0,0,0,0.349206349,0,0.047619048,0,0,0,0,0,0,0,0,0,1,0
139,36,0,2,1,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.086330935,0.083333333,0,0,1,0,0,2,1,0,1,0,1,0,13,0,1,2,1,28,18,28,8.692307692,10,8.3,1,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,1,0,1
29,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,4,13,4,13,13,4,8.5,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132,16,1,3,0,0,1,0,0,1,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0,0,0,3,0,0,0,0,0,0,8,40,2,5,2,43,6,43,14,5.5,16.83333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41,33,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,20,20,0,14,14,0,0,1,0,0,0,3,0,0.549450549,0,0.043956044,0,0,0,0,0,0,0,0,1,0,0
25,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,6,6,2,3.666666667,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,2,2,0,18,18,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26,13,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
81,20,0,2,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,0,2,16,2,16,16,11,6.1,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
81,49,1,5,2,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.209876543,0.346938776,0,0,0,0,1,3,0,0,1,0,0,0,10,3,1,1,2,14,14,8,5.9,6.666666667,4.75,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1,0,1
80,27,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.3125,0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,3,3,3,32,19,32,12.8,11,14,0,0,0,0,0,0,0,0.375,0,0.25,1,0,0,0,0,0,0,0,1,0,1
89,81,1,8,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.247191011,0.271604938,0,0,0,1,0,3,1,0,0,0,0,0,9,4,1,1,0,32,32,0,7.777777778,7.777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
