nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,submit_email,sfh,iframe,popup_window,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
1,0,0.0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.319148936,0,0,0,0,0,0,0,0,1,0,1
3,0,0.25,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.142857143,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.133333333,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.142857143,0,0.095238095,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.04,0,0.04,0,0,0,0,0,0,0,0,1,1,0
0,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,1,0,1
3,0,0.44,0,0.04,0,0,0,0,0,0,0,0,0,0,0
2,0,0.1,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
3,0,0.267326733,0,0.02970297,1,0,0,0,0,0,0,0,1,1,0
1,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.051948052,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
4,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.605263158,0,0.157894737,0,0,0,0,0,0,0,0,1,1,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.214285714,0,0.071428571,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.826086957,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
2,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.421052632,0,0.157894737,1,0,0,0,0,0,0,0,1,1,1
4,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.125,0,0.041666667,0,0,0,0,0,0,0,0,0,1,0
0,0,0.5,0,0.5,1,0,0,0,0,0,0,0,1,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,1,1,1
0,0,0.214285714,0,0.071428571,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,1
1,0,0.277777778,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.20754717,0,0.226415094,0,0,0,0,0,0,0,0,0,0,0
0,0,0.066666667,0,0.0,0,0,0,0,0,0,0,0,1,0,0
9,0,0.075,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.26,0,0.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.666666667,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.176470588,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.277777778,0,0.0,0,0,0,0,0,0,0,0,1,1,1
2,0,0.006369427,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.25,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.517241379,0,0.189655172,0,0,0,0,0,0,0,0,1,1,0
0,0,0.481481481,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.133333333,0,0.0,1,0,0,0,0,0,0,0,1,1,1
2,0,0.363636364,0,0.045454545,1,0,0,0,0,0,0,0,1,1,1
0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.083333333,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.153846154,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.090909091,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.053763441,0,0.021505376,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
12,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
3,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
7,0,0.0,0,0.09375,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.277777778,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
7,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.375,0,0.0,0,0,0,0,0,0,0,0,0,1,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.25,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.25,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.039473684,0,0.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.3125,0,0.5,0,0,0,0,0,0,0,0,1,1,1
3,0,0.538461538,0,0.0,1,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.028571429,0,0.0,1,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.294117647,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
4,0,0.115384615,0,0.038461538,1,0,0,0,0,0,0,0,1,0,1
9,0,0.013986014,0,0.006993007,1,0,0,0,0,0,0,0,1,1,1
0,0,0.666666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.272727273,0,0.454545455,0,0,0,0,0,0,0,0,1,1,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
2,0,0.473684211,0,0.105263158,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,1.0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.5,0,0.0,1,0,0,0,0,0,0,0,1,1,0
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.176470588,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.153846154,0,0.192307692,1,0,0,0,0,0,0,0,1,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.333333333,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.153846154,0,0.076923077,0,0,0,0,0,0,0,0,1,1,0
1,0,0.064516129,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.038461538,0,0.230769231,0,0,0,0,0,0,0,0,0,1,0
0,0,0.423076923,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0
2,0,0.023809524,0,0.19047619,0,0,0,0,0,0,0,0,1,1,0
1,0,0.416666667,0,0.166666667,1,0,0,0,0,0,0,0,1,0,0
1,0,0.111111111,0,0.111111111,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
3,0,0.25,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.6,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,1,0,0
0,0,0.055555556,0,0.055555556,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.2,0,0.0,0,0,0,0,0,0,0,0,1,1,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.086956522,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.111111111,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.222222222,0,0.222222222,1,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
2,0,0.1,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.285714286,0,0.0,0,0,0,0,0,0,0,0,1,1,1
3,0,0.136363636,0,0.772727273,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
3,0,0.142857143,0,0.047619048,0,0,0,0,0,0,0,0,1,1,1
3,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.25,0,0.0,0,0,0,0,0,1,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.6,0,0.0,1,0,0,0,0,0,0,0,1,1,1
0,0,0.048780488,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.037037037,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.255813953,0,0.023255814,0,0,0,0,0,0,0,0,1,0,0
2,0,0.091954023,0,0.034482759,0,0,0,0,0,0,0,0,1,1,0
0,0,0.666666667,0,0.083333333,0,0,0,0,0,0,0,0,0,1,0
1,0,0.12962963,0,0.074074074,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.625,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.5,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.666666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.142857143,0,0,0,0,0,0,0,0,1,1,0
1,0,0.087719298,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0
0,0,0.111111111,0,0.0,0,0,0,0,0,0,0,0,1,1,0
2,0,0.029411765,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.066666667,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.555555556,0,0.111111111,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
8,0,0.013888889,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.333333333,0,0.111111111,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.1,0,0.166666667,0,0,0,0,0,0,0,0,0,1,0
3,0,0.577777778,0,0.022222222,1,0,0,0,0,0,0,0,1,1,1
0,0,0.307692308,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.260869565,0,0.086956522,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
2,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,1,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.285714286,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
4,0,0.0,0,0.065217391,0,0,0,0,0,0,0,0,1,1,0
1,0,0.083333333,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,0,0.319148936,0,0,0,0,0,0,0,0,1,0,1
0,0,0.125,0,0.0625,0,0,0,0,0,0,0,0,0,1,0
0,0,0.285714286,0,0.0,1,0,0,0,0,0,0,0,1,0,1
3,0,0.153846154,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0
0,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.777777778,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.054054054,0,0.027027027,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
2,0,0.105263158,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.111111111,0,0.074074074,0,0,0,0,0,0,0,0,0,1,0
0,0,0.727272727,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
7,0,0.013793103,0,0.0,1,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.5,0,0.0,0,0,0,0,0,0,0,1,1,0,1
5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.433070866,0,0.007874016,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
4,0,0.044444444,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.25,0,0,0,0,0,0,0,0,0,1,0
0,0,0.166666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.069767442,0,0.186046512,0,0,0,0,0,0,0,0,1,0,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
1,0,0.056603774,0,0.339622642,0,0,0,0,0,0,0,0,0,0,0
0,0,0.846153846,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.007220217,0,0.007220217,0,0,0,0,0,0,0,0,1,1,1
0,0,0.375,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,1
3,0,0.025641026,0,0.538461538,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.375,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
2,0,0.0625,0,0.020833333,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.132075472,0,0.113207547,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.5,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
15,0,0.551136364,0,0.022727273,0,0,0,0,0,0,0,0,1,1,1
0,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0.444444444,0,0.222222222,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.266666667,0,0.466666667,1,0,0,0,0,0,0,0,1,0,0
0,0,0.158730159,0,0.603174603,0,0,0,0,0,0,0,0,0,0,0
2,0,0.238095238,0,0.047619048,1,0,0,0,0,0,0,0,1,1,0
1,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
4,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.614173228,0,0.149606299,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.2,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
10,0,0.064150943,0,0.026415094,0,0,0,0,0,0,0,0,0,0,0
0,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.272727273,0,0.090909091,0,0,0,0,0,0,0,0,1,1,0
2,0,0.0,0,0.083333333,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.054545455,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.8,0,0.1,0,0,0,0,0,0,0,0,1,1,0
0,0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.166666667,0,0.083333333,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.034482759,0,0.034482759,0,0,0,0,0,0,0,0,1,1,1
0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,1,1,1
3,0,0.196078431,0,0.078431373,0,0,0,0,0,0,0,0,1,1,0
4,0,0.008064516,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.230769231,0,0.692307692,0,0,0,0,0,0,0,0,1,1,1
1,0,0.222222222,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
3,0,0.6,0,0.123809524,0,0,0,0,0,0,0,0,1,0,0
0,0,0.1,0,0.033333333,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.086956522,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
